How many zippers can be seen on Yang Hakseon clothes when accepting his medal at the 2012 Olympics?	MM	26
Which bird's neck feathers are most ruffled and full looking; Falcipennis falcipennis or Cardinalis cardinalis?	MM	35
How may lanes wide is the road that leads to the Tokyo Sky Tree?	MM	19
Which bird's neck has more colored skin; Casuarius unappendiculatus or Eulampis jugularis?	MM	35
How much are Island Daiquiri's advertised for in Las Vegas on Fremont Street?	MM	20
Which bird's neck is covered in a colored skin, not feathers;  Double-wattled/Southern Cassowary or Purple-throated_Woodstar	MM	35
How much bigger is the largest national park in Alaska than the largest park in Spain?	Text	13
Which bird's neck is most featherless; Bucephala clangula or Gyps africanus ?	MM	35
How much bigger than the Black-Wolf fish is largest Hoplias species?	Text	19
Which bird's tail feathers are most ornate; Pavo cristatus or Young redstart?	MM	35
How much did it cost to construct the London building that opened to the public on February 1, 2013?	Text	20
Which bird's unique markings make it hard to tell which end of it is it's head and which is it's tail; Upupa epops or Haliaeetus pelagicus?	MM	35
How much did the film Love Story make the week that the 1970 Christmas number-one, "I Hear You Knocking" by Dave Edmunds, remained at number-one?	Text	20
Which birds are more disadvantaged in bodies of water; Pigeons and doves or Heliornithidae?	Text	35
How much heavier in pounds is an imperial ton than a metric ton?	Text	24
Which birds beak curves more: Steller’s Sea Eagle or The Black Chinned Laughingthrush?	MM	35
How much higher did Take That & Party peak on the UK Albums Chart than Having a Party peaked on the Billboard Hot 100?	Text	26
Which birds legs are long enough they can wade near shores and hunt for food there; Charadrius collaris or Petroica goodenovii	MM	35
How much higher is  the minimum number of continents that is considered to exist today compared to the amount of continents assigned a major river during the Renaissance?	Text	19
Which birds tail feathers are both longer and more finely ended; Raggiana Bird-of-Paradise or Knysna Turaco?	MM	35
How much higher is the Interstate numbering assigned to the Nassau Expressway than the numbering assigned to the Whitestone Expressway?	Text	26
Which birds talons have longer nails and appear more dangerous to predators; Casuarius unappendiculatus or Northern Mockingbird?	MM	35
How much is it to sunbathe at Bredene beach in Belgium?	Text	20
Which birds that make nests in dense vegetation covering the top of the nest are related to Cuckoo birds?	Text	35
How much larger are the land borders of China compared to the land that China ceded in the Sino-Pakistan Agreement?	Text	13
Which black and white bird on King Georges Island have orange colored eyes?	MM	35
How much larger is Beaver Island than Bois Blanc Island?	Text	13
Which blends in better with its surroundings; Clavariadelphus unicolor or Pine Bracket?	MM	65
How much larger is the group of brothers that the TV show Brotherhood focuses on than the central group on the show Dexter?	Text	27
Which bloom appears most to have teeth like a comb; Anigozanthos manglesii or Globe candytuft?	MM	49
How much larger is the population of Springfield than the population of Branson, MO.	Text	26
Which bloom appears to be leafless (below it); Colchicum autumnale or Hydrangea?	MM	49
How much longer is the Nevezis than the A1 Kaunas-Klaipeda highway?	Text	19
Which bloom appears, in color, like a burning torch; Kniphofia uvaria or Sempervivum tectorum?	MM	49
How much longer of a life has Igor Angulo had thus far over Prince Igor Constantinovich?	Text	17
Which bloom has a shape similar to a feather duster; Actaea pachypodaclose or Ratibida pinnata?	MM	49
How much money was spent on the palace that the chief minister of Henry VIII gave to the king in 1529?	Text	20
Which bloom is larger; Amorphophallus titanum or Eutrochium maculatum?	MM	65
How much more of the popular vote did Dwight D. Eisenhower win over Adlai Stevenson in Idaho as compared to Oklahoma?	Text	26
Which bloom is larger; Sempervivum tectorum or Amorphophalus titanum?	MM	49
How much more was Bill Clinton's percentage victory margin over Bob Dole in Connecticut than the percentage of votes drawn by Ross Perot in Maine during the 1996 US presidential election?	Text	25
Which bloom is lighter in color; Digitalis purpurea or Cosmos atrosanguineus?	MM	49
How much of the vase is on top of a cloth in Flower Piece with Tulips, Roses, Convolvuli and Other Flowers?	MM	19
Which bloom looks like a large Star Fish;  Itea virginica or  Stapelia gigantea?	MM	49
How much older is D Train that D. Woods?	Text	12
Which bloom looks more like an Asteroidea; Stapelia gigantea flower or Croton?	MM	49
How much older is historian Miichael Jones than historian Michael Scott?	Text	12
Which bloom looks most like human puckered lips; Psychotria elata or Ericaceae	MM	49
How much taller was Ralph Sampson than Leigh Davies?	Text	19
Which bloom resembles a brown eyed sun; Rudbeckia hirta or Dendrobium infundibulum	MM	49
How much taller was Robert Wadlow than Andre the Giant?	Text	19
Which bloom seems similar to a powder puff; Scadoxus puniceusin or Opuntia microdasys?	MM	49
How much time did the winner of the 2018 Ladbrokes Players Championship in Llandudno, Wales have to prepare for the 2018 Ladbrokes Players Championship Finals at Butlin's Resort in Minehead?	Text	17
Which blooms appear most globe like; Erica ferrea or Eschscholzia californica?	MM	49
How much time elapsed between the end of the German Empire and the abolition of the state of Prussia?	Text	17
Which blooms are more trumpet like; Penstemon barbartus or Tanacetum parthenium?	MM	49
How much time elapsed between the founding of the International Refuge Orgainzation (IRO) and the founding of Islamic Relief USA ( IRUSA )?	Text	17
Which blooms have 4 petals; Iberis sempervirens or Plumeria (Frangipani)?	MM	49
How much time elapsed between the release of The Walker Brother's album "The Walker Brother's Story" and the release of the Chas & Dave album "Rockney"?	Text	17
Which blossom appears as though it is growing from a rock; Lithops juliiin Gothenburg or Picris echioides?	MM	49
How much time passed between the German invasion of the Soviet Union and the signing of the First Protocol?	Text	17
Which blossom appears to include a round ring of purple thick yarn; Subgénero Passiflora or Echinocereus engelmanniiin?	MM	49
How much time passed between the Oxford Parliament assembling for the first time and Charles I surrendering to the commander of the Scottish army?	Text	17
Which blossom is a deeper color red; Rebutia cajasensis or Gymnocalycium buenekeri?	MM	49
How much time passed following the Last Glacial Maximum in the Late Cenozoic Ice Age until a decline in the Antarctica ice sheet coincided with an abrupt rise in sea level?	Text	17
Which blossom looks like a heart with something bleeding out of it at the bottom; Lamprocapnos spectabilis or Ab plant?	MM	49
How much was an Indian Head coin worth in 1907 and 1908?	MM	20
Which blossom looks like a red speckled star; Huernia piersii or Echinocereus triglochidiatus?	MM	49
How much would the Union Oil Company been able to sell oil for  when they were founded?	Text	20
Which blossom seems to have no leaves, only a bloom popping from the earth; Crocus nudiflorus or Lamium maculatum?	MM	49
How often do the Peninsular rock agama and the American five-lined skink interact in the wild?	Text	18
Which blossoms appear in a Christmas tree like arrangement that seems to be tilting, yellow; Solidago Altissima or Frangipani?	MM	49
How old was  Rémi Joseph Isidore Exelmans when be became  aide-de-camp to Marshal Joachim Murat?	Text	12
Which boat cruise tour in Boston provides sightseeing experiences?	MM	52
How old was Abdrabbuh Mansur Hadi when the Taiz campaign started?	Text	12
Which boat is longer, the Koster or the MV Maersk Alabama?	MM	65
How old was Abu Ubaida when he was was called to Baghdad by the Caliph Harun al-Rashid?	Text	12
Which bodies of the cell go through dissolution which later leads to neuronal regeneration under Chomatolysis?	Text	46
How old was Akhtar Raza Khan when he got married?	Text	12
Which bodies of water are the Janaria and Labidochirus splendescens native to?	Text	55
How old was Alain Bernard when he retired from swimming?	Text	12
Which body of water has more nearby flowers, the Long Water in Kensington or the pool inside Kensington Gardens?	MM	55
How old was Alan Jackson (footballer) when Thomas Jackson (footballer) was born?	Text	12
Which body of water is longer in France: the Eure or the Seine?	Text	55
How old was Alpana Banerjee when she received best singer award for the film Shubhada in 1952?	Text	12
Which body part are the knees of the Sarus Crane closer to: its upper torso or the feet?	MM	46
How old was American sports writer Pat Jordan when British Trotskyist Pat Jordan passed away?	Text	12
Which body part can be found on both a 1914 Barber Quarter and a 1914 Barber Dime?	MM	46
How old was Andrew Jarvie when he joined Aberdeen?	Text	12
Which body part is found on both a 1804 Silver Dollar and a 1796 eagle?	MM	46
How old was Ann Dunham when she got a bachelor of arts degree in anthropology in 1967?	Text	12
Which body part is found on both a 1879S Morgan Dollar and a Lafayette dollar?	MM	46
How old was Babbie Mason when Yvette Barbra Hontiveros Almalbis-Honasan was born?	Text	12
Which body part is found on both a 1884 Morgan Silver Dollar and a 1922 Ulysses S. Grant One Dollar Gold Piece?	MM	46
How old was Barber when he retired from the army?	Text	12
Which body part is found on both a 1884 Morgan Silver Dollar and a Broad 1656 Oliver Cromwell coin?	MM	46
How old was Barber when he was promoted to lieutenant-general?	Text	12
Which body part is found on both a 1907 G$20 Saint Gaudensand a Lafayette dollar?	MM	46
How old was Cora Urquhart's daughter, Anne, when Cora died?	Text	12
Which body part is found on both a 1913 D Barber half and a 1914 Barber Quarter?	MM	46
How old was Corey Gaines when he became head coach of the Mercury?	Text	12
Which body part is found on both a 1913 D Barber half and a Lafayette dollar?	MM	46
How old was Cyril Dunne during the 39th staging fo the Railway Cup?	Text	12
Which body part is found on both a 1917 McKinley dollar and a Louisiana Purchase McKinley dollar?	MM	46
How old was Dave Brown when Arnold Brown won the Perrier Award at the Edinburgh Festival?	Text	12
Which body part is found on both a 1917 McKinley dollar and a Monroe Doctrine Centennial half dollar?	MM	46
How old was David Peabody when Eddie Peabody passed away in Covington, Kentucky?	Text	12
Which body part is found on both a 1922 Ulysses S. Grant One Dollar Gold Piece and a Broad 1656 Oliver Cromwell coin?	MM	46
How old was Derrick Shepard when he was signed by the Washington Redskins?	Text	12
Which body part is found on both a 2006 Quarter and a 1979 US Dollar?	MM	46
How old was Diego Trotta when Marcello Trotta was born?	Text	12
Which body part is found on both a 2006 Quarter and a gold coin of Claudius?	MM	46
How old was Duchess Helene of Mecklenburg-Strelitz when Elisabeth became the Hereditary Grand Duchess of Mecklenburg-Strelitz?	Text	12
Which body part is found on both a George Washington bicentennial quarter and a Lafayette dollar?	MM	46
How old was Duke Bernhard I's first son when he first started having the Schloss Elisabethenburg built?	Text	12
Which body part is found on both a Lafayette dollar and a 1914 Barber Quarter?	MM	46
How old was Duncan Stewart when William Manning died?	Text	12
Which body part is found on both a Louisiana Purchase McKinley dollar and a 1917 McKinley dollar?	MM	46
How old was Evie when she discovered her father is an alien and what is responsible for her superhuman abilities?	Text	12
Which body part is found on both a McKinley Birthplace Memorial uncirculated dollar and a 1917 McKinley dollar?	MM	46
How old was Gary Ferguson when Rachel Louise Carson passed away?	Text	12
Which body part is found on both a McKinley Birthplace Memorial uncirculated dollar and a Louisiana Purchase McKinley dollar?	MM	46
How old was Harry Leslie Smith when Daniel Smith founded the operation endeavoring to produce artist grade printmaking ink?	Text	12
Which body part is found on both a Monroe Doctrine Centennial half dollar and a Louisiana Purchase McKinley dollar?	MM	46
How old was Hussein Fatal when he released his album called Fatal?	Text	12
Which body part is found on both a US 1849 G$20 and a 1796 eagle?	MM	46
How old was J. Joseph Curran Jr. when he was admitted to the Maryland Bar?	Text	12
Which body part is found on both a US 1877 G$20 and a 1796 eagle?	MM	46
How old was James Edward Loar III when Ben Curtis stopped playing golf competitively?	Text	12
Which body part is found on both a gold coin of Claudius and a 1979 US Dollar?	MM	46
How old was James Phillip Connor when Fox Conner was promoted to major General?	Text	12
Which body part is found on both the 1796 eagle and the 1799 eagle?	MM	46
How old was Jay Michael Gruden when the Washington Redskins had its 51st season in the National Football League?	Text	12
Which body part is found on both the 1796 eagle and the 1804 Silver Dollar?	MM	46
How old was Jay Tibbs when he captured some of the Why Not? magic moments?	Text	12
Which body part is found on both the 1804 Silver Dollar and the 1799 eagle?	MM	46
How old was Jennifer Hudson when Time magazine named her one of the 100 most influential people in the world in 2020?	Text	12
Which body part is found on both the 1914 Barber Quarter and the 1883 proof Trade dollar?	MM	46
How old was Jerry Tagge during the 37th Orange Bowl?	Text	12
Which body part is found on both the 1914 Barber Quarter and the Penny of Aethelred II?	MM	46
How old was John Michael "Ozzy" Osbourne during the Black Sabbath farewell tour in February 2017?	Text	12
Which body part is found on both the 1997 Franklin Delano Roosevelt Gold Five Dollar and the George Washington Presidential $1 Coin?	MM	46
How old was Kang Kyun-Sung when Lee In-Sung starred in the film "Cracked Eggs and Noodles?"	Text	12
Which body part is found on both the 1997 Franklin Delano Roosevelt Gold Five Dollar and the Presidential series medal for John F. Kennedy?	MM	46
How old was Kelly Michelle Lee Osbourne when she and her family won an Emmy award in 2002 for their reality TV show?	Text	12
Which body part is found on both the Barber quarter and the Belgian coin of 1 franc?	MM	46
How old was King Amalric I of Jerusalem when he married his second wife, Maria Comnena?	Text	12
Which body part is found on both the Barber quarter and the Canadian 1917 10 cents?	MM	46
How old was King Gillette when he started making a safety razor manufacturing company?	Text	12
Which body part is found on both the Canadian 1917 10 cents and the Belgian coin of 1 franc?	MM	46
How old was Kwak Hyun-hwa when Kim Jung-hwa was born?	Text	12
Which body part is found on both the Kavad I coin and the Roman coin dupondius of Marcus Aurelius?	MM	46
How old was Kylie Minogue when her first album "Kylie" came out?	Text	12
Which body part is found on both the Penny of Aethelred II and the 1883 proof Trade dollar?	MM	46
How old was LaShawn Daniels when he helped write "Angel in Disguise"?	Text	12
Which body part is found on both the Presidential series medal for John F. Kennedy and the George Washington Presidential $1 Coin?	MM	46
How old was Lewis Shay McGugan when Louis Elliot Moult appeared in a Premier League game in March 2010?	Text	12
Which body part is missing on the statue of St. John the Baptist by Jacopo Sansovino?	MM	46
How old was Lotfi Zadeh when he helped pioneer the development of the z-transform method?	Text	12
Which body part of the Male Spectacled Warbler sticks out farther from its body: the beak or the tail feather?	MM	46
How old was Marius Maximus when his brother Lucius Marius Perpetuus became suffect consul?	Text	12
Which body part on the Knysna Turaco is the same colour as the breast and cheeks of Eolophus roseicapilla?	MM	46
How old was Marius Maximus when his son Lucius Marius Maximus became consul in AD 232?	Text	12
Which body system is affected by Autonomic Neuropathy and Chronic Inflammatory Demyelinating Polyneuropathy?	Text	46
How old was Matt Bondurant when he released his novel The Wettest County in the World?	Text	12
Which botanist was older when they died; George Samuel Perrottet or Charles Louis L'Heritier de Brutelle?	Text	27
How old was Michael Denzil Xavier Portillo when American activist Ayaan Hirsi Ali was born?	Text	12
Which boulangerie has the wider front facing its entrance, Etoile or Devantur?	MM	59
How old was Mohamedou Ould Slahi when Obama signed the 2011 Defense Authorization Bill?	Text	12
Which boulders can be found on beaches in New Zealand: Koutu Boulders or Moeraki Boulders?	Text	59
How old was Murray Cowper when Michael Murray was first a Member of the Western Australian Legislative Assembly?	Text	12
Which branches of the military do the 51st Combat Communications Squadron and the CAF serve?	Text	28
How old was Niki Christoff when Nicole Zefanya was born?	Text	12
Which brand of guitar did Tveitan use while performing with Emperor at Wacken Open Air 2014?	MM	44
How old was Otis Taylor at the time of Charlie Martin's birth?	Text	12
Which brick building has an early record player on it; Building 17, RCA Victor Company, Camden Plant or Community College of Rhode Island?	MM	37
How old was Otis Taylor at the time of Pat Tillman's death?	Text	12
Which brick building has dormer windows; Mead House, Brown University or Metcalf Hall,  Brown University	MM	37
How old was PartyNextDoor when he earned his first number one song as a songwriter?	Text	12
Which brick home has at least 3 chimneys; John Brown House or Poland_House?	MM	37
How old was Pat Walker when Pat Devery was inducted into the Balmain Tigers Hall of Fame?	Text	12
Which bridge is older the Forth Road Bridge or The Welsh Bridge?	Text	37
How old was Paul Heinrich Theodor Muller when Paul-Heinrich Dahne was born?	Text	12
Which bridge was finished first: the first bridge at Wiley Ford or the Potomac River Bridge?	Text	37
How old was Prince Heinrich Hartneid of Liechtenstein when Johann II passed away?	Text	12
Which brother was older, Miran Shah or Shah Rukth?	Text	27
How old was Quintus Caecilius Metellus when Micipsa began his rule?	Text	12
Which building  has a more round belfry; St. Joachim/St. John the Evangelist Catholic Church in Beacon, New York or St Luke's Episcopal Church, Beacon, NY?	MM	37
How old was Quintus Caecilius Metellus when he took command of the war in Numidia against Jugurtha?	Text	12
Which building also has windows on its corner, the Belgenny Flats in Surry Hills, Sydney or the  1192 Park Avenue in Manhattan, New York?	MM	37
How old was Rajkumari Amrit Kaur when Syed Zafarul Hasan died?	Text	12
Which building architecture resemble a V shape from entrance more - Le_Fouquet Champs-Élysées or Gaumont Champs-Elysées Ambassade?	MM	37
How old was Ralph Sampson when he became the first player in NBA history to record at least 30 points, 15 rebounds, 5 assists and 5 steals since the league started recording steals?	Text	12
Which building at Virginia Tech has the Virginia state flag on a pole in front of the building?	MM	37
How old was Remy Reynierse when Adil Rami was born?	Text	12
Which building at the University of Michigan Law School can you find a tree lit up by a blue light in front; Hutchins Hall or South Hall?	MM	37
How old was Renée Rebecca Geyer when Jane Hall began her acting career in 1985?	Text	12
Which building at the University of Michigan Law School have a couple of pointed domes at one end?	MM	37
How old was Rick Fox when Tyler Hansbrough started playing for the Tar Heels?	Text	12
Which building at the University of Michigan Law School have places to park your bike; South Hall or Hutchin's Hall?	MM	37
How old was Roselyne Bachelot when she spoke on the Assembly floor in favor of passing the PACs?	Text	12
Which building at the University of Oklahoma has a flowering tree on each side of the sidewalk in front of the entrance?	MM	37
How old was Saint Petersburg when the most recent Russian census took place?	Text	12
Which building colors are more red; Santa Fe Community Convention Center or Santa Fe shops downtown?	MM	37
How old was Sara Evans when she released an album with her family?	Text	12
Which building contains an upper section of siding that looks like subway brick tile; Orchard Road Paragon or Ngee Ann City Orchard Road?	MM	28
How old was Scipio when Xanthuppus was hired as a Spartan drillmaster by the Carthaginians?	Text	12
Which building contains fewer floors, San Marcos High School or  the UNMSM Facultad de Ciencias Contables building?	MM	37
How old was Shaun White the year snowboarding was added to the Winter Olympics?	Text	12
Which building contains more floors, Brown University's Robinson Hall or Smith-Buonanno Hall?	MM	37
How old was Sir John Dalrymple when Lord John Hay died?	Text	12
Which building contains more floors, the Etobicoke School of the Arts or the Numinbah Valley School of Arts?	MM	59
How old was Sir William Berkeley when Lt. Col. Samuel Mathews died?	Text	12
Which building contains more stories, the Daniel Boone Hotel or the 1908 Lafollette-Martin House at the Edgewood Historic District in Charleston, WV?	MM	37
How old was Sunyer when he got married to Richilda?	Text	12
Which building contains more stories, the Hotel Burlington or the Hot Springs Railroad Roundhouse?	MM	65
How old was Tetsuya Kakihara when House Master In One Body first aired?	Text	12
Which building contains more windows, the Eastman Building at RIT or the Carlson Building at RIT?	MM	37
How old was Thomas Rawls when Shaun Alexander got drafted?	Text	12
Which building exterior is more reflective, Bennie Dillon Building or One nashville place?	MM	65
How old was Uros Matic when Matic Kotnik was born?	Text	12
Which building features a shorter cross, St. John's Episcopal Church in Los Angeles or the Arboretum at the Christ Cathedral campus in Garden Grove, California?	MM	37
How old was Yasmine Amanda Bleeth when Meera Jasmine won the National Film Award for Best Actress for her role in Paadam Onnu: Oru Vilapam?	Text	12
Which building has  more of a dome on top; Edinburgh Bank of Scotland or St Giles' Cathedral, Edinburgh, Scotland?	MM	37
How old was Yolanda Hadid when a Jordanian skiier by the same last name represented his country in the Olympics?	Text	12
Which building has 2 chimney bundles with 3 chimney vents each; 123,Bute Street, Cardiff or Professional Chambers building in Collins Street?	MM	37
How old was Yuka Koide when Yuka Saito got married to Takeshi Kusao?	Text	12
Which building has French windows;  Hotel Berkshire Annex, Providence, RI or Nightingale-Brown House?	MM	37
How old was Zadeh when he published an academic paper on fuzzy logic?	Text	12
Which building has a Red White and Blue Flag flying above it; Winter Palace and Hermitage or Chester cathedral?	MM	37
How old was film director Christopher Edward Nolan when Colossus first appeared in the 1975 issue of Giant-Size X-Men #1?	Text	12
Which building has a bigger garden in front of it - Vista Civic Center or the Highland Civic Center?	MM	37
How old was the American Western film called The Magnificent Seven when the American disaster film The Towering Inferno came out?	Text	12
Which building has a cross atop it; Milagres Church or  Lakshmeshwara Someshwara	MM	37
How old was the Brazilian football player Socrates, when the Spanish football player Socrates Romero was born?	Text	12
Which building has a dark wood sculpture in front;  Institute Of American Indian Arts Museum, Santa Fe NM or Downtown Santa Fe, New Mexico,	MM	37
How old was the Korean singer Rumble Fish when the band by the same name featuring Stuart McClure was formed?	Text	12
Which building has a darker cross on it's roof - Refreshing Spring Church of God in Christ or the Christ's family church?	MM	37
How old was the Tokyo subway sarin attack when the lone gunman shot up the Los Angeles International Airport shooting?	Text	12
Which building has a flag in front of it: The Vietnam National Museum of Fine Arts or Museu d'Art Contemporani de Barcelona?	MM	37
How old was the first permanent presence of Ottoman armies in Bosnia when the conquest of Constantinople happened?	Text	12
Which building has a flatter roof, the Chase building or the City Hall in Beacon, New York?	MM	37
How old would Brent Jones have been when Ignite formed?	Text	12
Which building has a greater percentage of its surface area covered in glass, Hyatt Place hotel or Two Prudential Plaza ?	MM	37
How old would Dermot Whelan have been when Dermot Kelly died?	Text	12
Which building has a greater variety of colors on its exterior, the Grand Rapids Civic Theater or the Oakwood Broadway Plaza?	MM	37
How old would James Yancey have been if he were alive when the album "Yes!" was created by Slum Village?	Text	12
Which building has a higher number of different symbols on it; Matsuya Ginza or the Ginza Sony Park building?	MM	37
How old would Les Binks have been when Scott Travis was born?	Text	12
Which building has a higher percentage of glass windows in its building: The Marina Mandarin or the DBS corporate offices?	MM	37
How old would have Charles A. Zimmermann be if he had co-chaired the national socialist party of US with Charles S. Zimmermann, if he were alive?	Text	12
Which building has a higher pointed structure attached in proportion to its highest roof, the Saint louis catholic church or the St Mary's Cathedral Basilica in Galveston?	MM	37
How rows of windows are there above the floor with the unique white and glass exterior in the middle McNairy Library at Millersville University?	MM	26
Which building has a large area of glass: Museu d'Art Contemporani de Barcelona or The National Museum of Fine Arts?	MM	37
How tall are the boots on the soldier's feet on United States Colored Troops Memorial Statue?	MM	19
Which building has a larger convex curve Casino Marina del Sol, Osorno or Hotel Brisa Sol, Albufeira?	MM	37
How tall are the road-side barriers in front of the Louis Vuitton store in Soho compared to a person of average height?	MM	19
Which building has a larger covered area over its entrance, Park Avenue North 714, Andrews Park SA or Hastings, Nebraska 1018 N Burlington Ave?	MM	59
How tall is the blue sign in front of the Crafts Gallery, The National Museum of Modern Art, Tokyo, Japan compared to the doorway behind it?	MM	19
Which building has a larger grassy area in front of it, Meadow Building, Christ Church or Peckwater Quadrangle?	MM	59
How tall is the tallest building on Main Street in both Park City, Utah and Virginia City?	MM	19
Which building has a larger number of separate entrances on its front facing, The York Civic Centre or City Library, Cairns?	MM	59
How to historians believe the era characterized by the use of bronze artifacts and bronze implements ended?	Text	61
Which building has a larger percentage of glass: Petersen Events Center at Pitt or The Oklahoma City Ford Center?	MM	37
How was Jeanne Dubin's older sister ranked for tennis in 1974?	Text	26
Which building has a larger percentage of its surface area colored red, 52-54 8th Avenue Park or Inland Terminal 1 Ninth Avenue?	MM	28
How was the acting of the person who played Dondi in the movie received by film critics?	Text	61
Which building has a larger roof, the Supermarket on Main Street in Scarborough, Tobago or the Silk Street Shopping Arcade?	MM	37
How was the exterior of the Chile Pavilion at the 2015 World Expo similar to the exterior of the France Pavilion at the 2010 World Expo?	MM	65
Which building has a larger seating capacity; Parliament of Australia or Frankfort Convention Center?	Text	37
How was the handle attached to the weight during the Weight throw at the 2002 Celtic Festival?	MM	61
Which building has a look out area: The Vietnam National Museum of Fine Arts or The National Museum of Fine Arts?	MM	37
How was the history of Nei Mongol recorded and preserved?	Text	61
Which building has a more continuous window facade, the building at 555-575 Market Street, SF or the building at 595 Market Street, SF?	MM	59
How was the location of the Battle of Plataea destroyed where the Greek allies fought the Persian Empire of Xerxes I?	Text	34
Which building has a more convex front; Dentsu Headquarters Building or  NISSIN Building, Minato-ku, Tokyo?	MM	37
How were the Team USA uniforms for the 2010 and 2014 Olympics opening ceremonies similar?	MM	61
Which building has a more level roof, Royal College of Music or Darwin Building, Royal College of Art?	MM	37
How wide is the highway that travels through Big Sur, CA?	MM	19
Which building has a more level roof, the Page Hall at Bates College or the Stadium High School at Tacoma?	MM	37
How would Fortuna, a Roman god, have influenced the lives of Romulus and Remus as they argued over where the exact position of Rome should be?	Text	61
Which building has a more modern architecture, the Joseph Mark Lauinger Library in Washington, DC or the Low Memorial Library Columbia University?	MM	59
How would NATO describe the purpose of the United States Army Special Operations Command?	Text	61
Which building has a more modern architecture, the Vienna University of Economics and Business or the NTPC-XFSH Student Activity Center?	MM	37
How would a official hangman or headsmen punish a legally condemned witch if they are going to use the method considered by Europeans to be the more painful option?	Text	61
Which building has a more modern exterior design, the San Francisco Civic Center or the Rome Civic Center?	MM	37
How would a police force like the Metropolitan Police Service fund its operations?	Text	61
Which building has a more modern looking design, The Graduate Life Center at Virginia Tech in Blacksburg, Virginia or the Georgia Tech School of Management building?	MM	59
How would a pontoon bridge be deployed?	Text	62
Which building has a more modern type of architecture overall, the Puerta del Sol inToledo, Spain or the Tio Pepe in Madrid, Spain?	MM	37
How would an actor use representation to reveal presentational acting?	Text	61
Which building has a more open facade, the Los Angeles Music Center or the Ford Music Hall?	MM	37
How would someone receiving local anesthesia need to be cared for if they are still aware of pain?	Text	61
Which building has a more pronounced torque aspect;  Shanghai tower or Petronus towers?	MM	37
How would the actor–network theory be best represented in physical form?	Text	61
Which building has a more reflective exterior, Burruss Hall at Virginia Tech or the Virginia Tech Research Center?	MM	37
How would we know Michael Joseph Baxter wasn't Ty Wigginton's baseball coach in college?	Text	61
Which building has a more reflective exterior, the Crystal Cathedral on edge or the Crystal Cathedral Spire?	MM	37
How would you describe the surface of the tansy beetle?	MM	61
Which building has a more reflective exterior, the Shanghai Tower in China or the One World Trade Center in the USA?	MM	37
Hunting Wild Deer, using their meat to feed people is best described and defined in Marshall's Conservation ethics or Meta Ethics?	Text	61
Which building has a more slanted roof, Center for Contemporary Art or the Denver Art Museum, Denver?	MM	65
Hypselodoris krakatoa is a species of sea slug or dorid nudibranch that can reach a total length of what?	Text	64
Which building has a more smooth exterior, the Jamieson Place in Calgary or the Fifth Avenue Place in Calgary?	MM	37
Hypselodoris roo and Hypselodoris krakatoa are both species of what?	Text	67
Which building has a more spiraled look, though relatively plumb; Shanghai Tower, or Folkart Tower?	MM	37
I "black-and-white thinking" the same as Doublethink or the opposite?	Text	64
Which building has a more squared shape overall, the Park Inn Hotel in Berlin or the The Bahntower in Berlin?	MM	37
IS the Carters horse statue standing on all fours?	MM	64
Which building has a more uniform and rectangular shape, the AutoZone store in Aloha, Oregon or the Sears Outlet that is southeast of Portland, Oregon?	MM	65
If Isicathamiya was accompanied by an instrument, the person playing the instrument would be called a what?	Text	61
Which building has a more uniform shape - Fenchurch Street building or the London MMB Z1 building?	MM	37
If Janissaries were serving on behalf of the Grand National Assembly of Turkey, who would act as their commander-in-chief during wartime?	Text	61
Which building has a narrower staircase leading to the entrance, the Coram Library building or Hawthorn Hall building of Bates College?	MM	37
If LibreOffice Writer was a standalone Java application, what would most users run it on?	Text	61
Which building has a pagoda beside it, at the top of several stairs, seemingly inviting persons to sit after walking up them; Chaturmukha Basadi or Guttu mane?	MM	37
If LibreOffice Writer was created cooperatively by professional developers and end-user developers, what type of development process would that be called?	Text	61
Which building has a rectangular shape; London MMB or 58 Hope Street, Liverpool ?	MM	37
If Peacock was an athlete, he might participate in what type of famous sporting event?	Text	61
Which building has a roof that zig zags more; Gillespie Drilling Company Building or Ford Music Hall	MM	37
If a fast moving fire were headed your way and the only safe course was to jump into a large size body of water where would you fare best;  Parliament House, Singapore or Sun Yat Sen Nanyang Memorial Hall in Singapore?	MM	61
Which building has a rounder top; Fisher bldg. Detroit or Cranbrook Tower?	MM	37
If a note during a coda was played for one quarter of the duration of a whole note what kind of note would it be?	Text	61
Which building has a statue in front; Edinburgh Bank of Scotland or St Giles' Cathedral, Edinburgh, Scotland?	MM	37
If a note had a filled-in oval head and a straight note steam pointing upwards from the right-hand side with four flaps, it would be a what?	Text	61
Which building has a steeper entrance, Beardsley Hall in Monroe or the Monroe City Library in Monroe, Utah?	MM	37
If a person built a St Croix Pietenpol Aerial plane, would it be life-size or a scale model?	Text	64
Which building has a surface area with a larger amount of glass, Building in Broadway Avenue, Palmerston North or The Maginn Building?	MM	59
If a polity was supported by a voter regardless of what the polity's policies were, what type of voter would that voter most likely be?	Text	61
Which building has a vertical sign in front of it advertising it's use;  Hotel del Ming, aka Hotel del Sol or Barranquilla - Puerta del Sol Hotel?	MM	37
If a psychologist had expressive agnosia, it would be difficult for them to engage in their common practice of discerning hidden meaning for the expressions of what body part?	Text	61
Which building has a wider second floor covered front porch; The Armory (600 White St.) or Southernmost House, Key West, Florida?	MM	37
